paper_id,claim_id,table_figure,claim,claim_type,mode,digits,value_script,value_paper,match,value_rewrite,match_rewrite,holds,defect_locus,notes
offer-westort_coppock_green_2021,table_d5_cell_006,table_d5,"TABLE D5, CA, correct, case 1, first batch 190",pipeline,,3,NA,0.957,NA,0.9573,1,NA,NA,"The rewrite gives 0.957, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_007,table_d5,"TABLE D5, CA, rmse_best, case 1, first batch 190",pipeline,,3,NA,0.023,NA,0.02323851153326175,1,NA,NA,"The rewrite gives 0.023, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_008,table_d5,"TABLE D5, CA, rmse_te, case 1, first batch 190",pipeline,,3,NA,0.029,NA,0.029137421133587,1,NA,NA,"The rewrite gives 0.029, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_009,table_d5,"TABLE D5, CA, cov_best, case 1, first batch 190",pipeline,,3,NA,0.955,NA,0.9551,1,NA,NA,"The rewrite gives 0.955, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_010,table_d5,"TABLE D5, CA, cov_te, case 1, first batch 190",pipeline,,3,NA,0.951,NA,0.9514,1,NA,NA,"The rewrite gives 0.951, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_011,table_d5,"TABLE D5, CA, correct, case 1, first batch 280",pipeline,,3,NA,0.955,NA,0.955,1,NA,NA,"The rewrite gives 0.955, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_012,table_d5,"TABLE D5, CA, rmse_best, case 1, first batch 280",pipeline,,3,NA,0.023,NA,0.02310986631103107,1,NA,NA,"The rewrite gives 0.023, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_013,table_d5,"TABLE D5, CA, rmse_te, case 1, first batch 280",pipeline,,3,NA,0.029,NA,0.02925571616465418,1,NA,NA,"The rewrite gives 0.029, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_014,table_d5,"TABLE D5, CA, cov_best, case 1, first batch 280",pipeline,,3,NA,0.959,NA,0.9586,1,NA,NA,"The rewrite gives 0.959, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_015,table_d5,"TABLE D5, CA, cov_te, case 1, first batch 280",pipeline,,3,NA,0.952,NA,0.9519,1,NA,NA,"The rewrite gives 0.952, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_016,table_d5,"TABLE D5, CA, correct, case 1, first batch 370",pipeline,,3,NA,0.957,NA,0.9565,1,NA,NA,"The rewrite gives 0.957, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_017,table_d5,"TABLE D5, CA, rmse_best, case 1, first batch 370",pipeline,,3,NA,0.024,NA,0.02353383327848394,1,NA,NA,"The rewrite gives 0.024, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_018,table_d5,"TABLE D5, CA, rmse_te, case 1, first batch 370",pipeline,,3,NA,0.030,NA,0.02978637568017359,1,NA,NA,"The rewrite gives 0.030, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_019,table_d5,"TABLE D5, CA, cov_best, case 1, first batch 370",pipeline,,3,NA,0.959,NA,0.9591,1,NA,NA,"The rewrite gives 0.959, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_020,table_d5,"TABLE D5, CA, cov_te, case 1, first batch 370",pipeline,,3,NA,0.955,NA,0.9549,1,NA,NA,"The rewrite gives 0.955, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_021,table_d5,"TABLE D5, CA, correct, case 1, first batch 460",pipeline,,3,NA,0.959,NA,0.9588,1,NA,NA,"The rewrite gives 0.959, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_022,table_d5,"TABLE D5, CA, rmse_best, case 1, first batch 460",pipeline,,3,NA,0.024,NA,0.02412842814961311,1,NA,NA,"The rewrite gives 0.024, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_023,table_d5,"TABLE D5, CA, rmse_te, case 1, first batch 460",pipeline,,3,NA,0.030,NA,0.03047482144160972,1,NA,NA,"The rewrite gives 0.030, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_024,table_d5,"TABLE D5, CA, cov_best, case 1, first batch 460",pipeline,,3,NA,0.961,NA,0.9609000000000002,1,NA,NA,"The rewrite gives 0.961, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_025,table_d5,"TABLE D5, CA, cov_te, case 1, first batch 460",pipeline,,3,NA,0.959,NA,0.9591,1,NA,NA,"The rewrite gives 0.959, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_026,table_d5,"TABLE D5, CA, correct, case 1, first batch 550",pipeline,,3,NA,0.959,NA,0.9593999999999998,1,NA,NA,"The rewrite gives 0.959, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_027,table_d5,"TABLE D5, CA, rmse_best, case 1, first batch 550",pipeline,,3,NA,0.025,NA,0.02507786673217335,1,NA,NA,"The rewrite gives 0.025, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_028,table_d5,"TABLE D5, CA, rmse_te, case 1, first batch 550",pipeline,,3,NA,0.032,NA,0.03190875409226669,1,NA,NA,"The rewrite gives 0.032, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_029,table_d5,"TABLE D5, CA, cov_best, case 1, first batch 550",pipeline,,3,NA,0.960,NA,0.9599,1,NA,NA,"The rewrite gives 0.960, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_030,table_d5,"TABLE D5, CA, cov_te, case 1, first batch 550",pipeline,,3,NA,0.953,NA,0.9528,1,NA,NA,"The rewrite gives 0.953, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_031,table_d5,"TABLE D5, CA, correct, case 1, first batch 640",pipeline,,3,NA,0.951,NA,0.9513,1,NA,NA,"The rewrite gives 0.951, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_032,table_d5,"TABLE D5, CA, rmse_best, case 1, first batch 640",pipeline,,3,NA,0.027,NA,0.02652587807255245,1,NA,NA,"The rewrite gives 0.027, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_033,table_d5,"TABLE D5, CA, rmse_te, case 1, first batch 640",pipeline,,3,NA,0.033,NA,0.03295464258908947,1,NA,NA,"The rewrite gives 0.033, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_034,table_d5,"TABLE D5, CA, cov_best, case 1, first batch 640",pipeline,,3,NA,0.953,NA,0.9525999999999998,1,NA,NA,"The rewrite gives 0.953, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_035,table_d5,"TABLE D5, CA, cov_te, case 1, first batch 640",pipeline,,3,NA,0.955,NA,0.9552000000000002,1,NA,NA,"The rewrite gives 0.955, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_036,table_d5,"TABLE D5, CA, correct, case 1, first batch 730",pipeline,,3,NA,0.948,NA,0.9482000000000002,1,NA,NA,"The rewrite gives 0.948, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_037,table_d5,"TABLE D5, CA, rmse_best, case 1, first batch 730",pipeline,,3,NA,0.027,NA,0.02723592797560605,1,NA,NA,"The rewrite gives 0.027, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_038,table_d5,"TABLE D5, CA, rmse_te, case 1, first batch 730",pipeline,,3,NA,0.034,NA,0.03445321923174877,1,NA,NA,"The rewrite gives 0.034, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_039,table_d5,"TABLE D5, CA, cov_best, case 1, first batch 730",pipeline,,3,NA,0.954,NA,0.9541,1,NA,NA,"The rewrite gives 0.954, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_040,table_d5,"TABLE D5, CA, cov_te, case 1, first batch 730",pipeline,,3,NA,0.954,NA,0.9535999999999994,1,NA,NA,"The rewrite gives 0.954, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_041,table_d5,"TABLE D5, CA, correct, case 1, first batch 820",pipeline,,3,NA,0.941,NA,0.9406,1,NA,NA,"The rewrite gives 0.941, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_042,table_d5,"TABLE D5, CA, rmse_best, case 1, first batch 820",pipeline,,3,NA,0.029,NA,0.02862783523312862,1,NA,NA,"The rewrite gives 0.029, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_043,table_d5,"TABLE D5, CA, rmse_te, case 1, first batch 820",pipeline,,3,NA,0.036,NA,0.03575018125435614,1,NA,NA,"The rewrite gives 0.036, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_044,table_d5,"TABLE D5, CA, cov_best, case 1, first batch 820",pipeline,,3,NA,0.947,NA,0.9465,1,NA,NA,"The rewrite gives 0.947, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_045,table_d5,"TABLE D5, CA, cov_te, case 1, first batch 820",pipeline,,3,NA,0.947,NA,0.9469,1,NA,NA,"The rewrite gives 0.947, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_046,table_d5,"TABLE D5, CA, correct, case 1, first batch 910",pipeline,,3,NA,0.924,NA,0.9242,1,NA,NA,"The rewrite gives 0.924, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_047,table_d5,"TABLE D5, CA, rmse_best, case 1, first batch 910",pipeline,,3,NA,0.030,NA,0.02967243695423199,1,NA,NA,"The rewrite gives 0.030, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_048,table_d5,"TABLE D5, CA, rmse_te, case 1, first batch 910",pipeline,,3,NA,0.037,NA,0.03682010001782305,1,NA,NA,"The rewrite gives 0.037, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_049,table_d5,"TABLE D5, CA, cov_best, case 1, first batch 910",pipeline,,3,NA,0.944,NA,0.9441,1,NA,NA,"The rewrite gives 0.944, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_050,table_d5,"TABLE D5, CA, cov_te, case 1, first batch 910",pipeline,,3,NA,0.949,NA,0.9489,1,NA,NA,"The rewrite gives 0.949, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_051,table_d5,"TABLE D5, CA, correct, case 2, first batch 100",pipeline,,3,NA,0.174,NA,0.17400000000000018,1,NA,NA,"The rewrite gives 0.174, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_052,table_d5,"TABLE D5, CA, rmse_best, case 2, first batch 100",pipeline,,3,NA,0.034,NA,0.034299514826319,1,NA,NA,"The rewrite gives 0.034, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_053,table_d5,"TABLE D5, CA, rmse_te, case 2, first batch 100",pipeline,,3,NA,0.041,NA,0.04076995020301906,1,NA,NA,"The rewrite gives 0.041, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_054,table_d5,"TABLE D5, CA, cov_best, case 2, first batch 100",pipeline,,3,NA,0.879,NA,0.8793,1,NA,NA,"The rewrite gives 0.879, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_055,table_d5,"TABLE D5, CA, cov_te, case 2, first batch 100",pipeline,,3,NA,0.886,NA,0.8863000000000002,1,NA,NA,"The rewrite gives 0.886, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_056,table_d5,"TABLE D5, CA, correct, case 2, first batch 190",pipeline,,3,NA,0.173,NA,0.17250000000000018,1,NA,NA,"The rewrite gives 0.173, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_057,table_d5,"TABLE D5, CA, rmse_best, case 2, first batch 190",pipeline,,3,NA,0.035,NA,0.03521107272880928,1,NA,NA,"The rewrite gives 0.035, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_058,table_d5,"TABLE D5, CA, rmse_te, case 2, first batch 190",pipeline,,3,NA,0.041,NA,0.04105182369345096,1,NA,NA,"The rewrite gives 0.041, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_059,table_d5,"TABLE D5, CA, cov_best, case 2, first batch 190",pipeline,,3,NA,0.870,NA,0.8695000000000006,1,NA,NA,"The rewrite gives 0.870, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_060,table_d5,"TABLE D5, CA, cov_te, case 2, first batch 190",pipeline,,3,NA,0.877,NA,0.8769000000000007,1,NA,NA,"The rewrite gives 0.877, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_061,table_d5,"TABLE D5, CA, correct, case 2, first batch 280",pipeline,,3,NA,0.172,NA,0.17199999999999996,1,NA,NA,"The rewrite gives 0.172, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_062,table_d5,"TABLE D5, CA, rmse_best, case 2, first batch 280",pipeline,,3,NA,0.035,NA,0.03453243033926381,1,NA,NA,"The rewrite gives 0.035, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_063,table_d5,"TABLE D5, CA, rmse_te, case 2, first batch 280",pipeline,,3,NA,0.041,NA,0.04076522732538092,1,NA,NA,"The rewrite gives 0.041, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_064,table_d5,"TABLE D5, CA, cov_best, case 2, first batch 280",pipeline,,3,NA,0.860,NA,0.8600000000000002,1,NA,NA,"The rewrite gives 0.860, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_065,table_d5,"TABLE D5, CA, cov_te, case 2, first batch 280",pipeline,,3,NA,0.866,NA,0.8654999999999995,1,NA,NA,"The rewrite gives 0.865, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_066,table_d5,"TABLE D5, CA, correct, case 2, first batch 370",pipeline,,3,NA,0.176,NA,0.17580000000000034,1,NA,NA,"The rewrite gives 0.176, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_067,table_d5,"TABLE D5, CA, rmse_best, case 2, first batch 370",pipeline,,3,NA,0.034,NA,0.03437431837263195,1,NA,NA,"The rewrite gives 0.034, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_068,table_d5,"TABLE D5, CA, rmse_te, case 2, first batch 370",pipeline,,3,NA,0.041,NA,0.04081968757764411,1,NA,NA,"The rewrite gives 0.041, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_069,table_d5,"TABLE D5, CA, cov_best, case 2, first batch 370",pipeline,,3,NA,0.854,NA,0.8535999999999999,1,NA,NA,"The rewrite gives 0.854, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_070,table_d5,"TABLE D5, CA, cov_te, case 2, first batch 370",pipeline,,3,NA,0.866,NA,0.8654999999999998,1,NA,NA,"The rewrite gives 0.865, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_071,table_d5,"TABLE D5, CA, correct, case 2, first batch 460",pipeline,,3,NA,0.178,NA,0.17769999999999975,1,NA,NA,"The rewrite gives 0.178, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_072,table_d5,"TABLE D5, CA, rmse_best, case 2, first batch 460",pipeline,,3,NA,0.034,NA,0.03370520019827885,1,NA,NA,"The rewrite gives 0.034, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_073,table_d5,"TABLE D5, CA, rmse_te, case 2, first batch 460",pipeline,,3,NA,0.040,NA,0.04014153354187955,1,NA,NA,"The rewrite gives 0.040, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_074,table_d5,"TABLE D5, CA, cov_best, case 2, first batch 460",pipeline,,3,NA,0.840,NA,0.8401000000000003,1,NA,NA,"The rewrite gives 0.840, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_075,table_d5,"TABLE D5, CA, cov_te, case 2, first batch 460",pipeline,,3,NA,0.862,NA,0.8616000000000006,1,NA,NA,"The rewrite gives 0.862, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_076,table_d5,"TABLE D5, CA, correct, case 2, first batch 550",pipeline,,3,NA,0.176,NA,0.1757000000000001,1,NA,NA,"The rewrite gives 0.176, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_077,table_d5,"TABLE D5, CA, rmse_best, case 2, first batch 550",pipeline,,3,NA,0.033,NA,0.03279671751139328,1,NA,NA,"The rewrite gives 0.033, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_078,table_d5,"TABLE D5, CA, rmse_te, case 2, first batch 550",pipeline,,3,NA,0.040,NA,0.03969354856673202,1,NA,NA,"The rewrite gives 0.040, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_079,table_d5,"TABLE D5, CA, cov_best, case 2, first batch 550",pipeline,,3,NA,0.829,NA,0.8291999999999999,1,NA,NA,"The rewrite gives 0.829, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_080,table_d5,"TABLE D5, CA, cov_te, case 2, first batch 550",pipeline,,3,NA,0.877,NA,0.8774,1,NA,NA,"The rewrite gives 0.877, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_081,table_d5,"TABLE D5, CA, correct, case 2, first batch 640",pipeline,,3,NA,0.176,NA,0.17639999999999997,1,NA,NA,"The rewrite gives 0.176, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_082,table_d5,"TABLE D5, CA, rmse_best, case 2, first batch 640",pipeline,,3,NA,0.032,NA,0.03151559924180613,1,NA,NA,"The rewrite gives 0.032, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_083,table_d5,"TABLE D5, CA, rmse_te, case 2, first batch 640",pipeline,,3,NA,0.039,NA,0.03856229636738842,1,NA,NA,"The rewrite gives 0.039, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_084,table_d5,"TABLE D5, CA, cov_best, case 2, first batch 640",pipeline,,3,NA,0.835,NA,0.8354000000000001,1,NA,NA,"The rewrite gives 0.835, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_085,table_d5,"TABLE D5, CA, cov_te, case 2, first batch 640",pipeline,,3,NA,0.893,NA,0.8925999999999996,1,NA,NA,"The rewrite gives 0.893, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_086,table_d5,"TABLE D5, CA, correct, case 2, first batch 730",pipeline,,3,NA,0.181,NA,0.18089999999999992,1,NA,NA,"The rewrite gives 0.181, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_087,table_d5,"TABLE D5, CA, rmse_best, case 2, first batch 730",pipeline,,3,NA,0.031,NA,0.03074830325838483,1,NA,NA,"The rewrite gives 0.031, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_088,table_d5,"TABLE D5, CA, rmse_te, case 2, first batch 730",pipeline,,3,NA,0.038,NA,0.03810218836665447,1,NA,NA,"The rewrite gives 0.038, which is the published value."
